Source,Exercise,Participant,hand,label,Unnamed: 0,Unnamed: 0.1,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
naama,bend_elbows,14_1_2.xlsx,right,0,268,19,-0.897714158,-2.420842556,-0.728690975,6.849040308,-0.270691474,-2.110661723,-0.767036374,-1.78354564,-1.626306593,-0.614992073,-0.560642328,-1.878578632,-0.564496033,6.049483314,0.185170522,-1.161028686,0.156450949,5.641632543,0.230854694,7.931212272,2.195063869,5.951785947,0.894517007,8.204072044,5.762927267,6.693252643,1.962803389,-5.919159269,10.78503601,5.396303337,-1.291271895,-1.332805366,0.843159991,2.769477576,1.639090204,2.064029362,-0.442481842,-0.559898133
naama,bend_elbows,15_1_1.xlsx,left,1,269,20,-1.890577742,-2.458648538,-0.452938331,7.414012618,-0.566951871,-2.428531044,-0.352904214,-1.78354564,-1.514864706,-1.213955554,-0.331447273,-9.133070966,3.059700169,12.57834056,8.542711578,-7.438196955,4.223963009,11.99211268,6.190241722,8.14735046,4.438608677,6.76425744,-1.803148294,8.95125623,3.346191176,7.458751817,3.647291467,-11.84391754,46.6244176,11.44011943,2.239374473,1.397794292,4.145399034,5.671159854,4.890562256,0.185667781,-0.649578758,-1.499587307
naama,bend_elbows,15_1_1.xlsx,right,1,270,21,-1.228668686,-2.101294085,1.356732166,2.424749903,0.443655699,-2.028301285,1.934314573,-1.923341056,-1.760828851,-1.139739962,-0.282106046,-9.249629385,4.425770193,11.41987584,9.633676925,-9.149507501,4.377136814,11.09389799,7.618236831,8.581524123,-0.201930473,4.70776236,2.03786711,8.41044902,2.569060099,7.591661591,0.128980254,-11.84391754,43.1322251,9.115117031,2.239374473,12.30611767,4.145399034,4.184110698,2.482851308,-0.257457776,-0.649578758,-1.499587307
naama,bend_elbows,15_1_2.xlsx,left,0,271,22,-1.559623214,-2.449545424,-0.369242288,8.167349563,-0.309045795,-2.573426586,-0.969625461,-1.895381973,-1.895351108,-0.931645264,-0.439891999,-3.959658147,0.080595547,8.663358121,2.197274945,-4.033128745,0.514518569,7.16503658,2.824700022,9.926866339,-0.422603947,6.461198894,-0.888688818,10.37140725,0.265073636,9.091764981,-0.396997031,-10.31691798,22.52259753,10.07338425,-0.637586814,0.83961985,2.516677026,6.920497153,6.597022065,0.76970646,-0.581966141,-1.186357582
naama,bend_elbows,15_1_2.xlsx,right,0,272,23,-1.559623214,-2.398016581,-0.550402684,2.976403261,0.451269352,-1.951049081,-0.039550217,-0.702461086,0.604495705,-0.949107756,-0.388616784,-3.521654848,0.0928834,6.578835172,1.626129501,-2.157617522,1.317605423,5.423011567,0.059184748,3.575502167,9.440813113,3.804178517,4.140086152,3.908803182,7.409799959,3.445311832,7.999323614,-10.31691798,22.36600119,9.078005675,-0.637586814,0.83961985,2.516677026,5.913552242,5.759313491,0.767130101,-0.581966141,-1.186357582
naama,bend_elbows,16_1_1.xlsx,left,1,273,24,-0.897714158,-2.2402814,0.058768126,6.785580876,0.220543256,-2.352415108,-0.725084993,-1.604607507,-0.79259675,-0.925824433,-0.528727405,-3.578446468,-0.465331172,8.339766586,0.101601535,-3.164403415,0.19834658,7.371778469,0.363392139,7.248705316,6.686335109,5.225904272,3.31044419,4.888904877,8.740737379,6.959935408,4.24497307,-8.443798531,17.92370907,6.732505804,-1.204181791,1.090760522,0.778909561,7.265740476,4.48658428,0.438857469,-0.434229909,-1.186357582
naama,bend_elbows,16_1_1.xlsx,right,1,274,25,-0.897714158,-1.220619669,2.954187304,0.322687086,1.220079231,-1.620919444,0.61021569,-0.419142375,3.781424395,-0.82104948,-0.435474514,-2.137227793,0.075985028,3.638189319,-0.281873941,-0.516404119,0.293212208,2.325005855,0.298468155,3.725026585,8.072133603,1.416866512,4.260741928,2.097145058,6.008334283,3.167873722,6.718027164,-8.443798531,12.20126901,5.672346977,-0.387712062,1.090760522,-1.630481545,7.919878731,4.692867777,0.094201222,0.828315943,-2.126046757
naama,bend_elbows,16_1_2.xlsx,left,0,275,26,1.088013011,-2.207749124,-0.242249777,5.855203642,0.525996371,-2.336191815,-0.91493607,-1.336200307,-0.245601384,-0.75437451,-0.496284074,-2.652225364,-0.366618472,5.18325792,0.287542294,-0.77600527,0.136622416,4.287106414,0.837535006,5.195991075,5.136601104,5.283380953,1.847523677,4.828054148,5.552554172,5.064836444,4.316743056,0.473878861,5.447067206,2.441777951,0.159316836,1.012931849,2.091509658,3.610555743,3.158658694,0.920260471,-0.556305289,2.25916939
naama,bend_elbows,16_1_2.xlsx,right,0,276,27,1.088013011,-2.183581851,-0.783789865,3.778352082,-0.196910045,-2.035273271,-0.788217577,0.249842236,1.581091702,-0.900424445,-0.466619452,-3.139052233,-0.203544493,5.325970925,0.014103251,-0.982625724,0.220540523,4.554412383,-0.036421949,1.727340219,5.566468258,2.478772222,3.535337698,1.507898428,5.60468051,2.052829131,4.378258362,0.473878861,4.317503873,2.005054043,0.159316836,1.012931849,2.091509658,3.244437959,2.820477447,0.809969834,-0.556305289,2.25916939
naama,bend_elbows,2_1_1.xlsx,left,1,277,28,-1.228668686,-2.537827575,-0.72619472,6.052919178,0.50871476,-2.475666708,-0.810042274,-0.944773141,0.781608013,-0.698812035,-0.393980105,-2.490550063,-0.061775626,6.399392048,0.332759995,-1.997995467,-0.107352696,4.921372472,0.596536502,5.382090459,9.810069622,4.965164227,3.115849167,5.062470358,8.676354525,5.820899334,6.192498224,-9.176758317,14.80960885,4.662819414,-0.528586061,0.853179028,4.092264585,3.364379761,1.891229534,-0.257824853,-0.647905555,-0.246668408
naama,bend_elbows,2_1_1.xlsx,right,1,278,29,-1.228668686,-2.413343357,-0.586668899,4.050431247,0.483822401,-2.230395284,-0.667648391,-1.86742289,-1.760828851,-0.541649605,-0.343799209,-1.606309019,-0.1343771,5.335865966,-0.176389626,-0.888208255,0.426550099,4.698591049,0.923055209,8.541507971,0.234253097,6.315805994,0.129120917,9.880401617,3.612148474,8.266788923,0.207505965,-9.176758317,14.55990242,4.19695317,-0.528586061,0.853179028,4.092264585,2.72948311,1.555316059,-0.397989794,-0.647905555,-0.246668408
naama,bend_elbows,2_1_2.xlsx,left,0,279,30,-0.566759629,-2.264665875,-0.887845365,5.753353895,0.1743441,-2.185073291,-0.661798069,-0.404230864,-1.05024864,-1.257611784,-0.41960516,-8.849935114,1.773270053,8.960805679,4.243549365,-2.971711641,1.524098281,8.130584339,3.716182384,1.323010251,-0.426023571,2.97158248,-0.190487466,-0.183434237,-0.186350624,1.606006272,-0.113965516,-8.68811846,18.1243289,7.254081496,0.809343157,-1.539340588,1.782022592,8.036079758,4.783813602,0.311997506,-0.534371117,-0.873127858
naama,bend_elbows,2_1_2.xlsx,right,0,280,31,-0.566759629,-2.448744819,-0.73187365,6.4168081,0.546003471,-2.412875609,-0.677082506,-1.485315418,-0.592034756,-1.085897278,-0.474796749,-5.226375594,0.245571578,10.05549957,2.855188056,-3.670591917,1.21330068,10.38416999,5.74829394,6.475496072,6.007768498,6.121022625,0.205790701,4.963304218,7.087075259,7.013364714,3.115042091,-8.68811846,21.68560241,7.241693892,-1.190628176,3.353469798,1.782022592,6.32783049,5.266883978,0.335559717,-0.534371117,-0.873127858
naama,bend_elbows,3_1_1.xlsx,left,0,281,32,-0.897714158,-1.853155383,2.252396815,6.656081285,0.676204266,-1.130900578,4.667583377,-1.828280173,-1.534390014,-0.12953479,-0.164974117,-0.076547621,-0.199344957,3.471722751,2.441879974,-0.316361441,-0.014566275,3.885350746,1.820021002,8.226889273,5.792480394,5.63278398,2.658007943,8.137082579,6.60206293,7.997014262,3.441340842,-5.939519264,8.263860649,1.234633012,2.2345676,4.116643327,0.851638055,1.080812456,0.475888124,-1.082308097,-0.443546608,-0.559898133
naama,bend_elbows,3_1_1.xlsx,right,0,282,33,-0.897714158,-2.120198617,-0.871885855,2.56549492,-0.363385705,-2.211658255,-0.569872758,-0.352040576,-0.392550234,-0.702304533,-0.441790768,-1.978855021,-0.310311557,6.726256759,0.785452426,-2.487743136,0.379521976,6.413861094,0.863419023,1.08318967,0.117537208,3.474043845,-0.164146827,0.621896634,0.171395052,2.090045231,-0.165857972,-5.939519264,10.02080923,5.224950845,-0.548611875,0.939164913,0.851638055,5.922561187,5.637699264,0.853657903,-0.443546608,-0.559898133
naama,bend_elbows,3_1_2.xlsx,left,0,283,34,0.757058483,-2.352476666,-0.626176313,6.259502687,0.489055258,-2.154871042,-0.570825536,-1.44803664,-0.665700265,-0.894391947,-0.480280982,-3.357201391,-0.138101438,7.165155663,1.382633063,-2.004488812,0.713061332,6.656574108,1.041419182,5.935643072,5.574698843,6.180660565,0.702884904,3.930031913,7.941194649,6.796182853,2.54932958,1.57331854,6.734540316,2.316698323,-0.051571655,-2.005939724,1.210259713,4.561761457,4.634508142,0.197043923,-0.484048655,1.63270994
naama,bend_elbows,3_1_2.xlsx,right,0,284,35,0.757058483,-2.276910678,-0.877233428,2.364129617,-0.336921393,-2.317689996,-0.834477272,-0.799385908,-0.748268918,-0.941540676,-0.465062607,-3.532853704,0.091037444,7.536570056,1.433767612,-2.144100818,0.526450545,7.281583878,1.851035475,2.084326727,1.388871948,3.689224512,0.371809467,0.835259398,0.999821261,2.310125199,1.223983126,1.57331854,6.196126424,2.428752453,-0.051571655,0.78254559,-2.153314096,4.55707995,5.219853698,0.212680468,3.968309799,-2.126046757
naama,bend_elbows,4_1_1.xlsx,left,1,285,36,-1.559623214,-2.481303447,-0.79313767,4.386043734,0.036619784,-2.320961666,-0.549161411,-1.78354564,-1.429352339,-0.663887051,-0.524554806,-2.048548066,-0.436812833,6.04622696,-0.567109839,-1.080053833,0.349901324,5.741799401,0.415299619,7.666239016,3.433625934,5.873432006,-0.764792597,9.056065615,4.587571663,6.381093177,2.822154855,-9.604318192,17.73232134,7.281450077,-0.431970535,2.019992349,-0.379001698,4.765583962,4.805856452,0.218163476,-0.197053364,-1.812817032
naama,bend_elbows,4_1_1.xlsx,right,1,286,37,-1.559623214,-2.444817742,-0.85030114,5.769276249,0.172420013,-2.271051623,-0.545469559,-1.858103195,-1.740018185,-0.652245389,-0.509388566,-2.074173612,-0.424867652,7.097765457,-0.444666149,-1.01865821,0.433797696,7.387309229,0.943070296,8.823229313,1.023559956,6.322889403,-1.183971044,9.72881193,1.782991548,7.968427654,-0.621466015,-9.604318192,18.09602313,6.911554456,-0.431970535,2.019992349,-0.379001698,4.36940167,4.461848879,0.111246124,-0.197053364,-1.812817032
naama,bend_elbows,4_1_2.xlsx,left,1,287,38,-1.559623214,-2.330397792,-0.536782044,6.281284777,-0.613183853,-0.912849987,3.797010841,-1.149806419,1.211307351,-0.786124496,-0.416336432,-1.883049965,0.332569466,3.859722085,0.267506737,-0.540777728,0.659199426,3.117432195,0.027023244,6.375093754,9.492737917,4.684327788,4.67159998,6.696025067,8.016096865,5.922156768,8.501922072,-6.733559031,11.54113789,4.497386215,-0.238123844,-1.733443857,0.611349988,4.556153168,3.750006709,0.302309461,-0.411071256,-0.873127858
naama,bend_elbows,4_1_2.xlsx,right,1,288,39,-1.559623214,-2.016036919,0.357639965,2.89621595,2.608587539,-2.504671691,-0.842725167,-1.708988084,-0.876765015,-0.559112098,-0.229117945,-2.066743275,0.513593167,7.17206475,1.368889828,-2.718633485,0.008867602,6.433095212,1.202196159,7.110146003,6.663097856,4.602625861,2.503920869,7.666693567,7.291556482,6.933580786,9.629540521,-6.733559031,11.30312894,4.09172078,-0.238123844,-1.733443857,0.611349988,4.335360568,3.116781637,0.275294806,-0.411071256,-0.873127858
naama,bend_elbows,5_1_1.xlsx,left,0,289,40,-0.897714158,-2.174325584,-0.909477291,6.186763948,-0.602413388,-1.88617792,-0.55964235,-1.224363974,0.685233221,-0.831526975,-0.41021435,-3.06938991,0.326420989,6.80328547,1.022922461,-1.108472229,0.161462585,6.895233512,0.899051548,5.521269642,5.661817677,5.587296835,1.943827695,2.500485258,2.007400106,6.835911661,5.501105582,-8.118038627,13.71161393,6.983894156,1.859161996,7.177189236,1.352163617,1.245189922,0.180385444,2.620114019,-0.497956132,-0.873127858
naama,bend_elbows,5_1_1.xlsx,right,0,290,41,-0.566759629,-1.91287497,1.954198043,2.722471775,7.217551051,-1.90731129,2.005508706,-1.839463806,-1.747989358,-1.030599386,-0.32444746,-8.159723261,5.523701173,7.862504012,3.043367314,-6.62724361,3.744957074,8.953558885,4.073011642,7.464586726,7.310560672,4.734184289,5.897688218,5.840056015,6.609823293,7.102042509,6.245832715,-8.118038627,15.10179798,7.046597722,1.859161996,-0.355212953,1.352163617,0.991603081,0.159443544,2.593155886,-0.497956132,-0.873127858
naama,bend_elbows,5_1_2.xlsx,left,0,291,42,-0.235805101,-2.160021226,-0.620992183,6.775066704,0.306637248,-1.921484649,-0.550261776,-1.639756068,-0.499822581,-0.604015649,-0.487458453,-1.79111346,-0.432069659,5.064464286,0.628435194,-0.481435538,0.319890059,4.830770498,0.76909174,7.507743249,4.864172929,5.58228365,1.224892663,6.837093298,7.513660975,6.971670569,2.588256297,-1.704640502,6.223238056,3.282191672,-1.355608977,0.419901666,1.129096035,6.794030365,4.813470558,1.27541153,-0.475596054,0.693020766
naama,bend_elbows,5_1_2.xlsx,right,0,292,43,-0.235805101,-2.277055945,-0.714457132,5.310057447,-0.233279798,-2.136254085,-0.443277818,-1.831475497,-1.751540766,-0.599026365,-0.439941405,-1.746391953,-0.374468024,6.559399249,-0.390431999,-2.028024872,-0.029273902,6.509765772,-0.45878257,8.033952928,0.615402278,5.903318973,-0.045334801,8.719777186,0.687202747,6.93140258,0.172479582,-1.704640502,6.883916201,2.962695301,-1.355608977,0.419901666,1.129096035,6.319855767,3.701800525,1.149959195,-0.475596054,0.693020766
naama,bend_elbows,7_1_1.xlsx,left,1,293,44,-0.897714158,-2.352973668,-0.91606876,5.517641627,-0.623160103,-2.333648999,-0.70768056,-1.157262174,-1.747989358,-1.351909242,-0.530907281,-9.29653609,0.381035735,10.25586893,1.606325979,-5.206208855,1.375758049,8.6271708,1.415964853,3.157663319,-1.005820112,5.746233946,-1.090748421,-0.827948422,0.165713321,5.202580568,-0.935232466,-8.769558436,18.13279024,6.944409716,1.136695319,-1.528021189,3.563853532,4.854485591,5.227318628,0.646353377,-0.62965243,-0.246668408
naama,bend_elbows,7_1_1.xlsx,right,1,294,45,-0.235805101,-2.397153508,-0.655832337,6.261240325,0.428256673,-2.243709269,-0.707853787,-1.799522259,-1.265752999,-1.20771895,-0.338047604,-12.78558453,8.922146815,9.997967286,4.27014774,-8.973653966,6.297698534,12.05328973,10.84688019,8.335405416,3.570418068,6.037257132,1.690419485,9.315093792,10.38280748,6.553866801,3.796555413,-8.769558436,21.97401743,7.497555648,-0.605327138,1.313148058,3.563853532,4.48243415,3.994454424,0.75996194,-0.62965243,-0.246668408
naama,bend_elbows,7_1_2.xlsx,left,1,295,46,-1.890577742,-2.374317011,-0.553486405,3.256345867,2.887854859,-2.150115118,-0.669792904,-1.503954807,-0.563648703,-1.432236706,-0.420321571,-7.498729165,-0.551720106,8.252548439,3.600640879,-10.24394872,7.308609099,10.48778103,8.461029013,5.709935786,6.820691058,3.281302361,6.306766039,5.002070201,8.869133715,4.219989394,9.096765552,-10.15403803,16.62675945,3.769553061,0.12172866,-1.260919623,3.461230765,3.279068024,1.754911557,-0.731812667,-0.625728008,-0.873127858
naama,bend_elbows,8_1_1.xlsx,left,1,297,48,-0.235805101,2.699102362,2.99176942,5.33130091,0.498733177,2.645362686,3.012271612,-1.863428735,-1.411213354,-1.43722599,-0.419320426,-3.103371003,2.782181194,1.103891556,5.064460042,-5.90053645,3.487812071,1.239239624,3.35034319,1.527470376,6.296141432,0.662845057,6.527091592,3.088094235,6.45241638,2.871802966,8.70890899,-11.6403176,9.389936616,-0.557534121,7.950756557,9.293098771,17.43726622,-2.320896218,-1.800011068,-1.815375833,-0.787040002,0.693020766
naama,bend_elbows,8_1_1.xlsx,right,1,298,49,-1.559623214,3.492109084,2.803365572,6.181142804,-0.840330245,3.69900756,2.241656537,-1.820824417,-1.335290289,-1.315820092,-0.225965448,-1.138763024,1.976891593,1.02013688,8.469805516,-5.916086652,5.327150765,1.840602684,6.239784806,0.731463097,6.981913571,-1.023978501,2.945133076,-1.655545267,2.414421279,1.006067702,6.592760563,-11.6403176,4.171942591,-2.153422189,7.950756557,15.88247721,11.47600278,-2.986743695,-2.663326341,-2.09312349,-0.757880634,-0.246668408
naama,bend_elbows,9_1_1.xlsx,left,1,299,50,-0.566759629,-2.338752123,-0.831725526,3.954416873,3.073626165,-1.985970425,-0.308809883,-1.373479085,-0.879136581,-0.998584817,-0.309907659,-11.18079278,9.653100531,7.13473693,1.83178064,-7.428994628,5.574856541,9.732555931,10.57705539,4.411645553,3.79044677,5.693991681,0.258788531,3.033087225,7.687992264,4.955201326,3.307226047,-6.692839043,13.15296851,5.578969607,-1.271150219,1.275550325,1.199432759,4.958631939,5.996433879,1.165011135,-0.482942936,-0.559898133
naama,bend_elbows,9_1_1.xlsx,right,0,300,51,-0.235805101,-2.544009,-0.800646083,3.725406272,0.366297024,-2.205940093,-0.734628655,-1.671709307,-0.702216287,-0.848490539,-0.172429601,-10.93536272,7.352814981,5.204247803,1.537417022,-3.490349653,2.477049235,7.373673956,3.839922556,7.699015726,4.588873041,5.543137649,0.688120194,6.183813123,6.244578207,7.640861974,4.025032313,-6.692839043,14.40601345,4.507940422,-0.860773922,1.275550325,1.199432759,5.074121728,2.910175601,0.156498368,-0.482942936,-0.559898133
naama,bend_elbows,9_1_2.xlsx,left,0,301,52,-0.235805101,-2.381070341,-0.788731203,6.608226411,0.183623152,-2.074095425,-0.641190686,-1.687685926,-1.265752999,-0.604015649,-0.484458805,-1.970411811,-0.368379561,3.967076893,0.793771259,0.149401691,0.11116661,3.433566803,0.764966132,7.190691322,2.781402295,5.939867288,-0.128582611,4.840904288,5.268823322,7.138416567,1.624015029,-3.007680121,8.583470595,3.110440855,-0.124533319,0.738085762,-2.034696075,5.303041791,3.612946696,-0.219035499,2.534070489,-2.126046757
naama,bend_elbows,9_1_2.xlsx,right,0,302,53,-0.235805101,-2.220616965,-0.087861813,4.359830926,1.56387316,-1.974598039,-0.534886245,-1.815498878,-1.639438728,-0.638940633,-0.489714304,-1.83574073,-0.398591583,3.852040247,-0.580887947,0.376822099,-0.103741113,2.634854789,0.670455413,7.876118234,1.364632293,5.277719,0.070164049,5.350411378,6.388373361,7.66895644,1.352157827,-3.007680121,8.675650039,3.092945227,-0.124533319,0.738085762,-2.034696075,6.128651325,3.707088731,-0.217003671,2.534070489,-2.126046757
naama,raise_arms_bend_elbows,10_1_1.xlsx,left,0,303,0,-0.816842108,-2.305978878,-0.740600107,-0.320392217,-0.371365179,-2.168413432,-0.033542232,-0.218610475,-1.55236689,-0.852910668,-0.064218376,-1.219771914,0.26305821,3.250226778,0.313736858,-1.168296137,1.092185662,2.762631024,0.452675816,0.719175489,-0.970582573,1.23865456,-0.948354425,-0.59626612,-0.751040058,0.50992467,-0.913333918,-6.337497281,4.71749626,3.599533267,0.194868717,-1.119983916,-0.456956708,1.936931665,1.116553813,2.848815006,-0.237830932,-0.78362792
naama,raise_arms_bend_elbows,10_1_1.xlsx,right,0,304,1,-0.560577917,-2.295236776,0.052221514,-0.719387739,1.350706306,-2.352718232,-0.133810409,-0.632976567,-0.251857536,-1.180251057,0.326133006,-5.908763962,14.37143474,4.391199341,4.398595142,-17.54735635,19.98588953,7.536920894,16.43514594,1.254137364,-0.451622901,2.613933718,0.15977893,2.773412805,5.272736883,1.782986499,-0.319233689,-6.337497281,5.089705274,3.83391873,0.194868717,-1.119983916,-0.456956708,1.838803367,1.117261692,3.083551279,-0.237830932,-0.78362792
naama,raise_arms_bend_elbows,10_1_2.xlsx,left,1,305,2,-1.32937049,-2.340395124,-0.302262186,-0.201496493,-0.507750816,-2.379082568,-0.638732816,-0.610209199,-1.505099977,-1.174299413,-0.709170736,-1.576103696,-0.166900025,5.11066125,-0.171245097,-5.673163472,0.034154097,4.745782868,0.307672325,1.350080313,-0.527324964,2.434497704,-0.236768355,-1.001410158,-0.735999042,1.512594857,-0.55834753,-7.711737275,5.529030381,3.772580663,-1.420022578,-1.364614698,-0.360264314,2.022124651,1.507151029,1.24345842,-0.272393655,-0.78362792
naama,raise_arms_bend_elbows,10_1_2.xlsx,right,0,306,3,-1.073106299,-2.410811742,-0.576130849,-0.468785225,-0.324977252,-2.329663698,-0.623004344,-0.006873955,0.401695208,-1.129662088,-0.485844317,-1.60821603,0.377992702,3.916528444,-0.709013476,-1.540961594,0.052167332,3.438399692,0.076075649,0.938811161,0.542172174,1.571790696,2.266478279,-0.6043367,-0.728389465,1.137006602,1.442012111,-7.711737275,4.916080393,4.269817188,-1.861435651,-1.364614698,-0.360264314,2.896905776,1.627681756,2.955282137,-0.272393655,-0.78362792
