Unnamed: 0,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
487,YDS,raise_arms_bend_elbows,22.6 14.37.50.xlsx,right,0.292989087,11.85965906,-0.503366586,0.411423155,-0.104151981,13.31365752,-1.034540377,-0.781871027,-0.954210501,-0.89719955,2.382798537,-0.637822629,0.74234954,0.468310956,1.080633545,0.386413872,-0.060232509,0.546859736,0.444229895,-0.313642099,-0.410570424,-0.010152682,-0.064127262,-0.559383688,-0.619182599,-0.150166045,-0.14978348,0.714436546,-0.653490397,-1.27788254,-0.93440239,-0.213548899,-1.921461109,-0.944327041,-1.712431066,-1.214674822,8.021955935,-2.760839368
488,YDS,raise_arms_bend_elbows,22.6 14.44.50.xlsx,left,-1.889274455,12.25584622,-0.832848897,0.308397598,0.137193595,13.92022294,-1.089901572,-0.75142175,-0.788227487,10.65554923,7.128844806,1.289549176,-0.423979049,-1.770537537,-0.364593597,0.376953395,-0.390216872,-0.588997187,-0.384132038,-0.391970296,-0.622778873,0.240677903,-0.390444551,-0.422854578,-0.450597349,0.04845202,-0.218431984,0.740276849,-0.807814048,-1.291696199,-1.052426655,-0.227972833,-1.118394526,-0.223787726,-1.009441069,-1.239097357,0.741783161,-1.187379464
489,YDS,raise_arms_bend_elbows,22.6 14.44.50.xlsx,right,-0.798142684,11.13605789,-0.510780764,0.617992284,-0.58972139,12.54486959,-0.696631945,0.131607306,0.620764408,2.790022075,0.797206862,0.93217246,-0.400072876,-0.846157218,-0.255296115,0.279328668,-0.293355725,-0.27249338,-0.226444768,-0.626060536,-0.590098497,0.005511272,-0.666765719,-0.444950564,-0.499357156,-0.157695808,-0.632801081,0.740276849,-0.671163629,-1.122281046,-0.703452508,-1.983062873,-0.313858621,0.035226424,-1.009837085,-1.223695418,-0.074524979,0.386080439
490,YDS,raise_arms_bend_elbows,22.6 14.51.31.xlsx,left,-0.252576799,12.90920497,-0.527454848,0.102863479,0.415764547,15.06944576,-1.246341212,-0.399080107,0.724354321,4.288997222,-0.457552492,1.157874895,-0.476819985,-1.57571033,-0.57030899,0.401976122,-0.386319676,-0.586351328,-0.474342577,-0.558289608,-0.546983771,-0.441881349,-0.663142364,-0.288176358,-0.536968752,-0.468471975,-0.703274006,0.682136166,-0.97664079,-1.367137304,0.83951584,-0.420070454,-0.285713032,-0.522987765,-0.143775792,-0.969416328,-0.090147314,0.386080439
491,YDS,raise_arms_bend_elbows,22.6 14.51.31.xlsx,right,-0.252576799,11.66392193,-0.696621668,0.599345032,0.104764863,13.51200544,-1.032514884,0.418700496,1.041863743,3.727758477,-0.353149005,1.050368984,-0.472978153,-1.486476411,-0.552134299,0.403368034,-0.397974297,-0.553583395,-0.433557376,-0.70691824,-0.572847793,-0.27508555,-0.099767721,-0.419317717,-0.511919085,-0.418450307,-0.323769619,0.682136166,-0.944104184,-1.269726019,0.83951584,-0.420070454,-0.285713032,-0.421321118,-0.010069914,-0.831994881,-0.090147314,0.386080439
492,YDS,raise_arms_bend_elbows,22.6 14.58.13.xlsx,left,-0.252576799,16.63429531,3.976085612,0.800905088,-0.880579217,15.77175725,-1.066850228,0.836290591,-0.237203055,4.345121096,-1.068411293,1.117598344,-0.538633791,-2.149111475,-0.625437147,0.411393322,-0.408122661,-0.924979335,-0.455440108,-0.946707964,-0.7405056,-0.76270001,-0.275226272,-0.53807508,-0.639227686,-0.591097232,-0.536332141,0.753197001,-1.039224026,-1.597261666,0.802415321,-0.452997931,-0.319674543,-0.061159021,-0.62404631,-1.404740052,-0.071236066,0.386080439
493,YDS,raise_arms_bend_elbows,22.6 14.58.13.xlsx,right,0.292989087,12.00989625,-0.526443058,0.719108504,-0.801870917,13.76528945,-0.937680714,-0.446928972,0.446787506,4.431060779,1.428801136,1.01594362,-0.27105719,-1.647402209,-0.144367455,0.440352568,-0.383967321,-0.781900999,-0.280849479,-0.215298997,0.77547125,0.053424876,0.615236228,0.039351768,0.752081921,-0.063481286,0.965157723,0.753197001,-0.840738722,-1.372588834,0.802415321,-0.452997931,-0.319674543,0.772793918,-0.344803078,-1.325865153,-0.071236066,0.386080439
494,YDS,raise_arms_bend_elbows,22.6 14.8.54.xlsx,left,1.384120857,9.892609546,-0.073433971,0.468797818,-0.849090233,13.10955222,3.685523371,-0.063268072,-0.548124351,1.398617688,14.73863894,-0.622438625,0.131189495,0.360266897,0.532700831,0.27656646,-0.319056796,0.400082588,0.073667332,-0.588097002,-0.71985352,0.160331612,-0.394916779,-0.543222514,-0.592244655,-0.07175798,-0.394263822,0.817797761,-0.868730173,-1.910205734,1.914865921,4.474772881,-1.926590306,-1.731607032,-2.185249334,-1.79237888,8.258757651,-2.760839368
495,YDS,raise_arms_bend_elbows,22.6 14.8.54.xlsx,right,2.475252628,7.909577604,0.764265445,0.59504157,-0.785591209,8.516989835,0.800160911,-0.193184991,-0.883975203,-1.572439914,0.628960356,-0.345416691,-0.001089279,-0.415692836,-0.285448705,0.179812541,-0.28399469,-0.420940215,-0.326112261,-0.467102673,-0.639680584,-0.445647921,-0.521803915,-0.54635288,-0.588141861,-0.522500352,-0.496097828,0.817797761,-0.78898554,-1.649430731,1.458033729,1.89004178,1.825417628,-0.87501384,-1.554587672,-2.100953981,-0.627226763,4.713095174
496,YDS,raise_arms_bend_elbows,22.6 15.4.52.xlsx,left,-0.252576799,21.5543138,5.870765248,0.708851165,-0.984439358,27.14792341,6.998035356,0.488298845,-0.100565848,3.419077168,0.334182812,1.266022999,-0.395393216,-2.715647198,-0.071103391,0.388692742,-0.390961424,-1.072533447,-0.310071344,-1.022113976,-0.666021959,-0.986221187,0.22110736,-0.53783136,-0.574975272,-0.73335573,-0.518182278,0.701516394,-1.07479641,-1.929923427,-1.051290857,-0.430222326,-0.296183707,-1.573471642,-1.437968283,-1.779853747,-0.084391717,0.386080439
497,YDS,raise_arms_bend_elbows,22.6 15.4.52.xlsx,right,-0.252576799,18.89750901,4.664111382,0.773993186,-0.861187092,24.08871784,5.726062509,0.001110401,-0.538324159,4.092563661,0.208499544,1.231399933,-0.422699704,-2.621069021,-0.14496836,0.418235096,-0.410234534,-1.175998686,-0.43166455,-0.816482789,-0.532419133,-0.829854428,0.074540285,-0.494350299,-0.594129582,-0.695619718,-0.524480936,0.701516394,-1.021527845,-1.757820789,0.828077377,-0.430222326,-0.296183707,-1.472940453,-1.279742196,-1.477512468,-0.084391717,0.386080439
498,YDS,raise_arms_horizontally,21.6 10.13.55.xlsx,left,0.967048602,-6.046925992,-0.697097874,0.201989013,0.561291412,-5.736496978,-0.236347717,0.410648295,0.376916811,-0.692422992,-0.913387192,-0.390333322,-0.284652117,-0.391977256,-0.424046492,0.321926104,-0.333042283,-0.307169265,-0.418457083,0.039500653,-0.236955244,0.01741908,-0.449290914,-0.206594656,-0.4126593,-0.397093078,-0.497132266,0.069732673,0.412555432,0.734561781,-0.278244522,0.261732175,0.341799718,0.574927548,1.002004678,-0.045532981,-0.408843226,1.195861508
499,YDS,raise_arms_horizontally,21.6 10.13.55.xlsx,right,0.967048602,-6.682302543,-0.604745763,0.015660971,0.804318982,-6.478159368,-0.380796288,0.484326231,-0.214294493,-0.797944431,-1.182434638,-0.456215546,-0.304110697,-0.248007059,-0.38473916,0.319601456,-0.340573585,-0.273208682,-0.394247273,-0.024546626,-0.287899713,-0.034473481,-0.33187665,-0.219184908,-0.433904295,-0.412577207,-0.485388321,0.069732673,0.410380372,0.771880088,0.60231847,0.261732175,0.341799718,0.609434546,1.0166626,0.04674239,-0.408843226,1.195861508
500,YDS,raise_arms_horizontally,21.6 10.42.22.xlsx,left,-0.641077163,-4.463192075,1.133332437,0.888581168,7.332322082,-5.868681809,-0.350534168,-1.515503466,-0.270312239,-0.718217121,1.187108823,-0.387876246,0.256814537,1.959264147,1.650206023,0.271451227,-0.2738025,0.823283817,0.581025712,1.488223029,1.150544233,1.437875057,1.151400317,0.151054294,-0.24299296,0.604517472,0.302047258,0.090209728,1.670559973,2.70267827,-0.909417296,0.249741906,-1.924062955,2.912310537,1.800050052,-0.243779303,9.514323473,-3.228826071
501,YDS,raise_arms_horizontally,21.6 10.42.22.xlsx,right,0.565017161,-5.81072402,-0.085264845,-0.973834704,7.228840536,-6.377091757,-0.079075244,-1.83126605,0.334901986,-1.437326191,1.631122759,-1.167215549,0.780220849,2.040707734,1.178801963,-0.565052625,1.367089659,1.00329871,0.542617086,1.897582038,1.129614255,1.432091037,1.073521457,1.374632421,0.951846658,1.274141999,1.010653994,0.049255618,1.796625771,2.73624299,-0.904095524,0.278756657,-1.920514963,2.623472422,1.696590701,-0.235882763,9.360217093,-3.228826071
502,YDS,raise_arms_horizontally,21.6 10.5.25.xlsx,left,0.162985719,-6.503024951,-0.830165716,-1.376985949,-0.317400242,-6.31353352,-0.658489904,0.313288165,-1.052334907,0.489417132,-0.493886263,0.365771694,-0.372284364,-0.640099094,-0.544418002,0.322541063,-0.364713757,-0.479046021,-0.445889265,-0.300982438,-0.444200813,-0.141776459,-0.641186689,-0.256845777,-0.443103891,-0.467515771,-0.595587785,0.103861098,-0.157441875,-0.107367828,-0.039789114,-0.129940692,-0.182414779,-0.071983989,1.557579193,-0.061612637,-0.120535872,0.212597601
503,YDS,raise_arms_horizontally,21.6 10.5.25.xlsx,right,0.162985719,-7.004810967,-0.781844713,-1.54940083,-0.364152737,-6.594866015,-0.420766128,0.668521072,-0.80085011,0.410276052,-0.450733486,0.363316637,-0.412187767,-0.492235259,-0.509130028,0.321318657,-0.364308362,-0.440066171,-0.415711982,-0.430990547,-0.485483384,-0.208218779,-0.578808023,-0.270374214,-0.447278453,-0.535188802,-0.565315582,0.103861098,-0.160921275,-0.077844065,-0.039789114,-0.129940692,-0.182414779,-0.096722023,1.463233038,0.023882078,-0.120535872,0.212597601
504,YDS,raise_arms_horizontally,21.6 10.52.40.xlsx,left,0.162985719,-4.997835321,-0.714548786,-1.965354008,-0.515620437,-5.042973357,-0.473259186,-0.3708641,-1.039308932,0.630112385,-1.001782895,0.560772324,-0.451541069,-0.555413393,-0.472188497,0.314038378,-0.360331303,-0.469729677,-0.442597749,-0.256704165,-0.429280549,-0.616941108,-0.486334357,-0.27336016,-0.440272011,-0.514879328,-0.583545508,0.151640892,-0.333422511,-0.853800185,-0.059683388,-0.156563984,-0.214246905,0.431562151,1.158591912,-0.663699675,-0.098062025,0.212597601
505,YDS,raise_arms_horizontally,21.6 10.52.40.xlsx,right,0.162985719,-4.834717281,-0.768959983,-1.784947224,-0.725936302,-4.821728195,-0.589983203,-0.239296357,-1.196270002,0.718046918,-1.016607069,0.561275953,-0.456231751,-0.543670461,-0.450046092,0.31174901,-0.363325289,-0.447401232,-0.440507989,-0.285207581,-0.433365207,-0.484974893,-0.471688402,-0.272353091,-0.443674343,-0.472881302,-0.524106803,0.151640892,-0.297644166,-0.751412767,-0.059683388,-0.156563984,-0.214246905,0.478963501,1.221874873,-0.58138241,-0.098062025,0.212597601
506,YDS,raise_arms_horizontally,21.6 11.13.1.xlsx,left,-1.445140046,-1.643123992,1.929507146,-0.374383688,6.42815976,-4.164049903,2.056016623,-2.252282828,-0.456912667,-0.600971077,2.78036588,-0.091467757,0.3926475,1.082217027,1.769430989,0.054433426,-0.13392785,0.477216971,0.534798159,3.512559497,4.945106782,3.195567331,5.367389463,3.648614168,4.047643056,3.390168448,5.033564893,-1.008725544,2.452830673,3.496676286,-0.884218308,-0.0097669,-1.773796242,1.911169121,1.858421908,0.251497858,5.37913559,-3.228826071
507,YDS,raise_arms_horizontally,21.6 11.13.1.xlsx,right,-2.65123437,-1.406733647,,-5.415650399,,-0.337856938,,-2.883807996,,-2.148618858,,1.145770879,,-0.981975377,,0.276489109,,-0.328589955,,-0.442811018,,-1.074546548,,0.459648623,,0.272035181,,-1.636688557,0.552949796,-1.718861876,-0.370088957,-0.889251955,0.264604383,-0.766491018,-1.071360611,-2.280650105,-0.37416929,-1.753930211
508,YDS,raise_arms_horizontally,21.6 11.4.46.xlsx,left,0.162985719,-5.60264399,0.00183231,-1.746225408,-0.720424814,-5.708513165,-0.549673513,0.655364298,0.808975161,0.647699291,-0.206103529,0.488452076,-0.404271725,-0.516878503,-0.384542642,0.313070886,-0.350719751,-0.405943704,-0.405053914,-0.454167287,-0.201742592,-0.284787974,-0.560879298,-0.277831246,-0.439332132,-0.492316884,-0.46100554,0.090209728,-0.091687963,-0.558817912,-0.03398579,-0.122174457,-0.173129084,-0.177121046,1.006344102,-0.317075165,-0.126956971,0.212597601
509,YDS,raise_arms_horizontally,21.6 11.4.46.xlsx,right,0.162985719,-5.6781355,-0.171225375,-1.608415407,-0.554680495,-5.693369479,-0.416832759,0.221190745,0.156897989,0.401482599,-1.25248717,0.428591553,-0.464592932,-0.455971191,-0.321292906,0.31954422,-0.361549279,-0.411558831,-0.398250805,-0.283051772,-0.145453944,-0.172073404,-0.482183063,-0.251743928,-0.424703513,-0.402772552,-0.460158101,0.049255618,0.006785165,-0.303715275,-0.01624655,-0.098435115,-0.144745151,-0.084657763,0.383278144,0.049648455,-0.146220269,0.212597601
510,YDS,raise_arms_horizontally,21.6 12.1.52.xlsx,left,0.162985719,-5.825470314,-0.650529961,-2.729896686,3.671810599,-5.1487521,0.696741851,-0.502431843,0.008315701,-0.600971077,1.507406537,0.439105335,-0.219873427,-0.442901433,-0.012754869,0.257591317,-0.324235946,-0.373941585,-0.310631879,-0.418770308,-0.108875378,-0.504421102,-0.224245832,-0.240271674,-0.421067867,-0.514344264,-0.49904706,0.131163837,-0.033333705,-0.738775246,-0.544582294,-0.145258921,-0.200730012,0.678813549,0.529653721,-1.11741897,-0.107693674,0.212597601
511,YDS,raise_arms_horizontally,21.6 12.1.52.xlsx,right,0.162985719,-6.01891187,-0.67404982,-2.111793169,4.006636429,-6.089894857,-0.539307355,-0.134042162,0.608693502,-0.258026399,0.936057646,0.383007288,-0.17813008,-0.381178383,0.003471112,0.289103577,-0.353764058,-0.389440537,-0.333646034,-0.425867742,-0.111505509,-0.51650131,-0.219497259,-0.246777316,-0.434333579,-0.539157631,-0.471917994,0.131163837,0.079516488,-0.24898622,-1.161265571,-0.145258921,-0.200730012,0.0341922,0.948114743,-0.499224,-0.107693674,0.212597601
512,YDS,raise_arms_horizontally,21.6 12.10.25.xlsx,left,0.162985719,-6.234761436,-0.765094226,-1.520360069,-0.198679846,-6.060219407,-0.581581706,1.063224302,0.217125098,0.040951014,-0.085183737,0.249221523,-0.311247136,-0.294698714,-0.458380655,0.320064865,-0.36081052,-0.389601622,-0.418412752,-0.543000319,-0.345226897,-0.381637063,-0.606963724,-0.264253949,-0.444406991,-0.55233992,-0.53508523,0.097035413,-0.233712506,-0.117385015,-0.0368942,-0.311592326,0.071768975,-0.081315462,1.907259266,-0.177079615,-0.277139347,0.704229555
513,YDS,raise_arms_horizontally,21.6 12.10.25.xlsx,right,0.565017161,-6.393962012,-0.788979237,-1.790101151,3.644993354,-6.188748933,-0.588870822,0.496021142,1.30489803,-0.085088484,1.036804573,0.378639254,-0.203985901,-0.432607184,-0.168974254,0.319557546,-0.358364656,-0.442048741,-0.36936761,-0.526109794,-0.143630394,-0.470904526,-0.240638285,-0.26068837,-0.443068982,-0.55316503,-0.439144613,0.097035413,-0.109987144,0.265104175,-0.0368942,-0.311592326,0.071768975,0.097348014,2.270978536,0.023152211,-0.277139347,0.704229555
514,YDS,raise_arms_horizontally,21.6 12.21.32.xlsx,left,-0.239045722,-6.596759744,-0.64274283,-1.767539064,-0.591889422,-6.362891844,-0.516487268,1.191032967,-1.197303496,0.434143997,-1.316216417,0.43079396,-0.482197132,-0.713288268,-0.52067229,0.321384628,-0.364231978,-0.480294997,-0.464423644,-0.649505114,-0.577674519,-0.690084969,-0.751452035,-0.275197141,-0.447447962,-0.640762995,-0.647368803,0.097035413,-0.232002823,-0.470019918,-0.038343339,-0.128005898,-0.180101444,-0.621103863,1.272314748,-0.33817911,-0.122141147,0.212597601
515,YDS,raise_arms_horizontally,21.6 12.21.32.xlsx,right,-0.239045722,-6.337900698,-0.457321431,-1.731254803,-0.632249782,-6.035105036,-0.302590148,1.386505042,-0.667896684,0.383895692,-1.292582067,0.426690683,-0.464178786,-0.744029281,-0.512600694,0.316881058,-0.364870151,-0.477526543,-0.473275344,-0.692547859,-0.544628788,-0.757154685,-0.725241884,-0.283544699,-0.447432798,-0.644589605,-0.615768828,0.097035413,-0.284117343,-0.546916632,-0.038343339,-0.128005898,-0.180101444,-0.545909753,1.190222798,-0.3800966,-0.122141147,0.212597601
516,YDS,raise_arms_horizontally,21.6 12.29.37.xlsx,left,-0.239045722,-6.579714831,-0.723463124,-2.331863952,3.987278157,-6.388697373,-0.504937468,1.792485507,4.513772749,-0.399977859,0.970971517,0.396917036,-0.188332709,-0.723996845,-0.184449645,0.311002256,-0.355769594,-0.457361197,-0.372866125,-0.906650268,-0.21930606,-1.016127582,-0.415085365,-0.282318323,-0.447068103,-0.761010941,-0.542727982,0.090209728,0.151053239,-0.175119848,-0.909417296,-0.308132638,-0.423262494,1.353174009,0.601269002,-1.039785366,0.069803854,-0.279034352
517,YDS,raise_arms_horizontally,21.6 12.29.37.xlsx,right,-0.641077163,-5.937040507,-0.480060739,-1.446787339,0.061956608,-5.039267364,0.721382902,2.51924066,2.723684955,-0.331305176,-0.931513491,0.212565455,-0.427083773,-0.524767594,-0.317449083,0.299308344,-0.355865272,-0.386438201,-0.455267565,-0.795729038,-0.355181298,-0.899803059,-0.653068956,-0.278389914,-0.450958903,-0.717682548,-0.552856812,0.090209728,0.110069876,-0.178069772,-0.659294008,-1.609839908,-0.173129084,0.951657712,0.547502365,-1.048169216,-0.126956971,0.212597601
518,YDS,raise_arms_horizontally,21.6 12.59.26.xlsx,left,0.565017161,-5.750377076,-0.732081402,-1.435831502,6.230233657,-5.541417146,-0.607970893,-0.334317505,-0.003933388,-0.507174242,0.773945693,0.174982485,0.08733892,0.075850309,0.112506089,0.326169241,-0.360443181,-0.229528596,-0.279171087,-0.206571671,-0.001162444,-0.130054725,0.141153156,-0.240066398,-0.43142566,-0.362551274,-0.336478031,0.069732673,0.527261437,1.018864806,0.099139617,-0.112364237,-0.161399499,1.7855382,1.526991297,-0.4555304,-0.134983345,0.212597601
519,YDS,raise_arms_horizontally,21.6 12.59.26.xlsx,right,0.162985719,-4.981043107,-0.694804916,-0.614228652,4.113132668,-4.847148281,-0.557241996,-0.357707326,-0.388128609,-0.187678772,0.446882445,0.008176115,-0.002198534,0.256897712,-0.281285725,0.317001798,-0.355825081,-0.191125242,-0.425770481,0.037350652,-0.318936803,-0.011943119,-0.117411638,-0.265984331,-0.43757042,-0.319665635,-0.473445524,0.069732673,0.460004052,0.85772467,0.099139617,-0.112364237,-0.161399499,1.881794641,1.565293396,-0.478713089,-0.134983345,0.212597601
520,YDS,raise_arms_horizontally,21.6 13.7.26.xlsx,left,0.565017161,-5.954518595,-0.753106421,-1.972399467,3.350667829,-5.71976798,-0.51828328,0.145173826,0.82391678,0.086872381,1.083133244,0.479037801,-0.260345672,-0.436399769,-0.167570826,0.313176899,-0.359316259,-0.432749896,-0.372230143,-0.532769553,-0.221390808,-0.419151404,-0.23996572,-0.263832799,-0.439788512,-0.526879525,-0.485949704,0.069732673,-0.168127959,0.020669449,-0.026655096,-0.112364237,-0.161399499,-0.094216839,2.089573336,-0.209026388,-0.134983345,0.212597601
521,YDS,raise_arms_horizontally,21.6 13.7.26.xlsx,right,0.162985719,-5.28333062,-0.820587154,-0.997429479,-0.424444107,-4.991319321,-0.634904896,0.181720422,-0.562609975,0.19043972,-1.312576532,0.305988599,-0.446889784,-0.230752337,-0.455808228,0.320389446,-0.363113775,-0.342724453,-0.429205578,-0.232454841,-0.441251681,-0.115280489,-0.669529273,-0.275992772,-0.449989959,-0.408069426,-0.573852686,0.069732673,-0.091916507,0.167722792,-0.026655096,-0.112364237,-0.161399499,-0.020459958,2.203626695,-0.136209467,-0.134983345,0.212597601
522,YDS,raise_arms_horizontally,21.6 14.16.1.xlsx,left,-1.043108605,-6.430502546,-0.817489013,-2.447270552,3.142800077,-5.670571331,-0.124124981,0.400122876,-0.504568462,-0.797944431,0.61897843,0.043221022,0.0258698,-0.467469925,-0.050340633,0.281670802,-0.335832666,-0.316629501,-0.280518061,-0.591430088,-0.279660982,-0.53462562,0.074637971,-0.254088335,-0.438819172,-0.58136955,-0.457314809,0.090209728,-0.156833999,-1.408095592,-1.159540583,-0.308132638,0.077004326,0.119489054,-0.217365539,-1.37800411,-0.279993169,0.704229555
523,YDS,raise_arms_horizontally,21.6 14.16.1.xlsx,right,-0.641077163,-6.0259973,-0.624830069,-1.368054791,1.805117721,-5.500054988,-0.458243865,0.589580426,1.81067836,-0.366478989,-0.084440171,0.054739698,-0.103631734,-0.340514869,-0.041044309,0.32275189,-0.36471425,-0.340050125,-0.250613811,-0.274034127,0.00688695,-0.258153077,0.163780121,-0.277748399,-0.439852896,-0.41659239,-0.303492062,0.090209728,0.162750711,-0.421331795,-0.534232365,-0.866007182,0.077004326,0.679314365,-0.090371237,-0.665650568,-0.279993169,0.704229555
524,YDS,raise_arms_horizontally,21.6 14.54.25.xlsx,left,0.162985719,-5.557828562,-0.666803026,-3.586697282,1.090989715,-4.558760531,0.828847625,0.076466227,0.727305754,0.234406986,1.305423894,0.768456369,-0.381249208,-0.8907878,-0.362010951,0.316141123,-0.345693687,-0.537997863,-0.441027927,-0.658949395,0.074592802,-0.865161989,-0.481890041,-0.336272413,-0.338054094,-0.63723726,-0.506756686,0.076558358,-0.287855918,-1.827359191,-1.15910177,-1.049355424,-0.166107796,-0.794219076,-0.892450476,-1.093206187,-0.131772796,0.212597601
525,YDS,raise_arms_horizontally,21.6 14.54.25.xlsx,right,-0.239045722,-4.584878741,1.165098125,-2.598985692,1.893289902,-5.288332196,-0.562379443,-0.20734419,1.358805017,0.393945353,-0.43633901,0.61312021,-0.408889301,-0.821974643,-0.451445485,0.325671246,-0.359826043,-0.539316596,-0.473270817,-0.48348975,0.22938237,-0.666234334,-0.159340483,-0.323160512,-0.376683594,-0.59487813,-0.395022336,0.076558358,-0.024347542,-0.954900843,-0.782600401,-1.235966091,-0.166107796,0.073600335,-0.312496287,-0.792986208,-0.131772796,0.212597601
526,YDS,raise_arms_horizontally,21.6 14.7.23.xlsx,left,0.162985719,-6.636148833,-0.814281052,-1.547271744,-0.611051043,-6.365792179,-0.623765258,0.813245589,-0.739404716,0.419069506,-1.375676512,0.393479635,-0.47844835,-0.463380765,-0.492087923,0.317412761,-0.360311118,-0.431356915,-0.459957414,-0.493061673,-0.478552228,-0.324835051,-0.589761711,-0.276653783,-0.44784278,-0.530677638,-0.611405418,0.090209728,-0.169026413,-0.103536599,-0.035441688,-0.309864496,0.074383603,-0.058476805,2.055710073,-0.344536876,-0.278566258,0.704229555
527,YDS,raise_arms_horizontally,21.6 14.7.23.xlsx,right,0.162985719,-6.139959875,-0.83554019,-1.427725808,-0.550791855,-5.900699435,-0.636232741,1.129008173,-0.862176568,0.155265907,-1.223913315,0.320816071,-0.458694728,-0.475609286,-0.47010519,0.321026536,-0.363973118,-0.4441083,-0.458372484,-0.588780361,-0.514804298,-0.303769498,-0.52770941,-0.277354697,-0.448301926,-0.568161865,-0.599562783,0.090209728,-0.138430516,-0.091466692,-0.035441688,-0.309864496,0.074383603,0.004327071,1.921508874,-0.277757405,-0.278566258,0.704229555
528,YDS,raise_arms_horizontally,21.6 15.13.10.xlsx,left,-0.239045722,-5.7113941,-0.253861694,-5.907185443,0.178422929,-5.510252016,0.076242371,-0.793760417,0.031692228,-0.088438371,1.520140757,1.017754984,-0.321011535,-1.146970696,-0.425925795,0.332328515,-0.350612629,-0.601015064,-0.411621912,-1.209799843,-0.452527369,-1.359302347,-0.594432665,-0.231213503,-0.415694919,-0.779744014,-0.601807744,0.090209728,-0.385600771,-2.647854997,-0.909417296,-0.122174457,0.327137736,-0.700431185,-1.223494435,-2.374871684,-0.402422127,1.195861508
529,YDS,raise_arms_horizontally,21.6 15.13.10.xlsx,right,0.565017161,-6.067895294,-0.768633175,-1.241777435,3.965834503,-6.054273629,-0.523066977,1.150936131,2.10486647,-1.054322448,0.036974802,-0.167650098,-0.017259371,-0.248101568,-0.028982168,0.292778772,-0.345099367,-0.331417771,-0.317785184,-0.617869059,-0.184705495,-0.671026491,-0.333274463,-0.278551797,-0.448924754,-0.664011222,-0.529969251,0.090209728,0.437560056,0.603644227,-0.03398579,-0.308132638,0.077004326,2.641581553,1.644384959,-0.616460304,-0.279993169,0.704229555
530,YDS,raise_arms_horizontally,21.6 15.2.35.xlsx,left,0.565017161,-5.458230828,-0.731096765,-2.414072848,2.884927134,-5.256662112,-0.544262396,0.308902574,0.696542291,-0.02255726,0.787536924,0.552904493,-0.319809799,-0.644070536,-0.294062083,0.3116486,-0.347973862,-0.517037937,-0.42113639,-0.689886811,-0.284301502,-0.455804596,-0.255582268,-0.277588464,-0.448212483,-0.552865067,-0.498237104,0.076558358,-0.361439971,-0.594981706,-0.029597662,-0.116302094,-0.166107796,-0.242727323,1.332559252,-0.463212609,-0.131772796,0.212597601
531,YDS,raise_arms_horizontally,21.6 15.2.35.xlsx,right,0.162985719,-5.38989241,-0.833178501,-1.146283747,-0.44899921,-5.19091038,-0.618930572,0.563266877,-0.389535757,0.445449865,-0.942430803,0.385196291,-0.437499867,-0.531824939,-0.520316096,0.3179801,-0.364206477,-0.47175306,-0.46824369,-0.396324371,-0.435842127,0.067746153,-0.639395687,-0.275359141,-0.447121244,-0.430205055,-0.568860749,0.076558358,-0.113643213,-0.049569771,-0.029597662,-0.116302094,-0.166107796,0.080449988,1.652199076,-0.095412355,-0.131772796,0.212597601
532,YDS,raise_arms_horizontally,21.6 15.21.13.xlsx,left,0.162985719,-6.091027698,-0.861552704,-0.857028113,-0.424620833,-5.908405558,-0.631280004,0.839559138,-1.221358698,-0.328374025,-1.277889158,0.041035368,-0.420883056,-0.37810871,-0.449232084,0.310262604,-0.35228417,-0.392688676,-0.460999568,-0.409480995,-0.514290199,-0.400848058,-0.613463607,-0.278956741,-0.444767626,-0.548181238,-0.567041313,0.076558358,-0.103005985,0.368085529,-0.029597662,-0.30291276,0.084903276,0.829420912,2.112731848,0.195762509,-0.284273901,0.704229555
533,YDS,raise_arms_horizontally,21.6 15.21.13.xlsx,right,0.162985719,-6.245077109,-0.815122868,-1.201808776,-0.548854089,-6.169815747,-0.635238001,1.023753979,-1.810718733,-0.495449638,-1.62501249,0.025004344,-0.453257566,-0.419762389,-0.445094801,0.301252636,-0.347193487,-0.349471727,-0.442674711,-0.527976603,-0.597213159,-0.571550668,-0.590506311,-0.288111244,-0.446032822,-0.612444665,-0.626457974,0.076558358,-0.218969056,0.095815275,-0.029597662,-0.30291276,0.084903276,0.723900983,1.880670769,-0.000612702,-0.284273901,0.704229555
